ID_Establecimiento;Nombre;Coordenadas;Tipo Establecimiento;Establecimiento Oficial;Servicio Establecimiento;Descripcion Servicio ;Calificacion;Comentario
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Mantenimiento General;Mantenimiento General;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Balanceo;Balanceo;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Alineacion;Alineacion;5;Nitido
21;Enauto;47.87146,2.4550;Taller Mecanico;Si;Enderezado y pintura;Enderezado y pintura;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Nitido
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;1;Malo
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;1;Malo
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;1;Malo
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;1;Malo
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
27;Siebold;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;7;Nitido
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Mantenimiento Preventivo;Mantenimiento Preventivo;6;Regular
29;Continental Motores;47.87145,2.4549;Taller Mecanico;Si;Alineacion;Alineacion;6;Regular
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
25;Quantum;47.87145,2.4549;Taller Mecanico;Si;Servicio de cajas mecanicas;Servicio de cajas mecanicas;5;Intermedio
